"author","authorIsChannelOwner","channelId","channelName","channelUrl","channelUsername","cid","comment","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","descriptionLinks/4/text","descriptionLinks/4/url","descriptionLinks/5/text","descriptionLinks/5/url","descriptionLinks/6/text","descriptionLinks/6/url","descriptionLinks/7/text","descriptionLinks/7/url","descriptionLinks/8/text","descriptionLinks/8/url","descriptionLinks/9/text","descriptionLinks/9/url","descriptionLinks/10/text","descriptionLinks/10/url","descriptionLinks/11/text","descriptionLinks/11/url","descriptionLinks/12/text","descriptionLinks/12/url","descriptionLinks/13/text","descriptionLinks/13/url","descriptionLinks/14/text","descriptionLinks/14/url","descriptionLinks/15/text","descriptionLinks/15/url","descriptionLinks/16/text","descriptionLinks/16/url","descriptionLinks/17/text","descriptionLinks/17/url","descriptionLinks/18/text","descriptionLinks/18/url","descriptionLinks/19/text","descriptionLinks/19/url","descriptionLinks/20/text","descriptionLinks/20/url","descriptionLinks/21/text","descriptionLinks/21/url","descriptionLinks/22/text","descriptionLinks/22/url","descriptionLinks/23/text","descriptionLinks/23/url","descriptionLinks/24/text","descriptionLinks/24/url","descriptionLinks/25/text","descriptionLinks/25/url","descriptionLinks/26/text","descriptionLinks/26/url","descriptionLinks/27/text","descriptionLinks/27/url","descriptionLinks/28/text","descriptionLinks/28/url","descriptionLinks/29/text","descriptionLinks/29/url","descriptionLinks/30/text","descriptionLinks/30/url","descriptionLinks/31/text","descriptionLinks/31/url","descriptionLinks/32/text","descriptionLinks/32/url","descriptionLinks/33/text","descriptionLinks/33/url","descriptionLinks/34/text","descriptionLinks/34/url","descriptionLinks/35/text","descriptionLinks/35/url","descriptionLinks/36/text","descriptionLinks/36/url","descriptionLinks/37/text","descriptionLinks/37/url","descriptionLinks/38/text","descriptionLinks/38/url","descriptionLinks/39/text","descriptionLinks/39/url","descriptionLinks/40/text","descriptionLinks/40/url","descriptionLinks/41/text","descriptionLinks/41/url","descriptionLinks/42/text","descriptionLinks/42/url","duration","hasCreatorHeart","hashtags/0","hashtags/1","hashtags/2","id","input","isMonetized","likes","location","numberOfSubscribers","pageUrl","publishedTimeText","replyCount","replyToCid","subtitles","text","thumbnailUrl","title","type","url","videoId","viewCount","voteCount"
"@StayReal02","false",,,,,"Ugw0HWGvehcYvX6zM994AaABAg.ABsVhlcge8xACECtODFgCs","2x of OG BLAST easily win over that Tribit 2.

For the same price BTW. It's a no brainer what to choose.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","Ugw0HWGvehcYvX6zM994AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@Flyingboots1","false",,,,,"UgzA81__f0EyCkITc4Z4AaABAg.AAAinsEWIWzAAPMBf-Eujt","It's AI, these youtuber's don't even voice their own videos anymore lmao!!",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgzA81__f0EyCkITc4Z4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@ordinarygadgetuser","false",,,,,"UgzkNgIz-0wI8aGziFp4AaABAg.AB5kOR8yBrAAB5lgZOkx9S","An outdoor speaker that can survive water, dust, and bumps? This thing is a trooper!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgzkNgIz-0wI8aGziFp4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@nickilovestech","false",,,,,"UgzkNgIz-0wI8aGziFp4AaABAg.AB5kOR8yBrAAB5lt_IXgpF","The RGB lighting feels like it’s setting the vibe no matter where you take it.",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgzkNgIz-0wI8aGziFp4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@AmeliaBLM","false",,,,,"UgzkNgIz-0wI8aGziFp4AaABAg.AB5kOR8yBrAAB5mO-r054r","Totally made for adventures",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgzkNgIz-0wI8aGziFp4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@JustDoitinworld","false",,,,,"UgzkNgIz-0wI8aGziFp4AaABAg.AB5kOR8yBrAABL1-nrkGna","The handle makes it so easy to take along too.",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgzkNgIz-0wI8aGziFp4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@StayReal02","false",,,,,"UgyGDszl6MtZ-MR4XRF4AaABAg.ABsu7-QerSNACEDDgM0824","Which youtuber is it and which EQ did you use?",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgyGDszl6MtZ-MR4XRF4AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"1"
"@HaydenSzucs","false",,,,,"UgyGDszl6MtZ-MR4XRF4AaABAg.ABsu7-QerSNACF7AEexwvq","@ jagist reviews, then I used my own eq but now I use xbass because it sounds good now",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","UgyGDszl6MtZ-MR4XRF4AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"0"
"@HansTechTalk","true",,,,,"Ugysi96qBFTvdaEAVyp4AaABAg.AB5rzD48EyXAB6aA4Ovznt","It's a great alternative for the price!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","Ugysi96qBFTvdaEAVyp4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"1"
"@daveetc.7399","false",,,,,"UgzToEzB4VT4mua9UfN4AaABAg.AA3drOhQbyRAA5GsTH9WtD","No",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzToEzB4VT4mua9UfN4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"1"
"@shoerice5083","false",,,,,"UgzToEzB4VT4mua9UfN4AaABAg.AA3drOhQbyRAAACa4VOVCI","It's trash...",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgzToEzB4VT4mua9UfN4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@JiffySoundReviews1","false",,,,,"UgzuYnJIayqsiqWvMbh4AaABAg","Has anyone heard of Soundcore?",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","3",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"2"
"@pinroshan020","false",,,,,"UgzTmU0HsXZ8_imMPnR4AaABAg","Im also a tribit lover for now. JBL is just to pricey and has a lot of cons too.",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","2 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"1"
"@bachtin1","false",,,,,"UgzHpqIh0yMrzMk-rhN4AaABAg","Thank you for your review. I own the Tribit Blast 1, and I absolutely love it! I do some critical (enjoyable) listening, and I find it to have great sound quality, with nice, not overpowering bass and good clarity. Now that the Tribit Blast 2 has been released, I’ve read numerous reviews suggesting it has lost some of the critical listening appeal (e.g., the sound is muddier). What are your thoughts on this?",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago (edited)","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@Jagistreviews","false",,,,,"Ugyqfj47cdRvXw1YJdN4AaABAg","I love this thing especially after the new firmware update it sounds way better",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","1",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"3"
"@asan1050","false",,,,,"Ugy5Zdz0jml849qqANN4AaABAg","Brannon, Hey!!! This looks like it's on my list! Thanks, and Merry Christmas to you and the family, HoHoHo!",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","1",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@JiffySoundReviews1","false",,,,,"Ugxr7hkvWTTROnmlTgN4AaABAg","Popular intro music, Thank you.",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@chrisbrockway5595","false",,,,,"UgwK9d-AgtxcrRFG74V4AaABAg","Hey Brannon do you think this speaker has deep like sub bass at all trying to decide between this and w king x20 thanks?",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@GymIsLife4ever","false",,,,,"UgyE3KKQ2BItUiAVYrF4AaABAg","Heck yeah looks good but how does it compare with the soundcore boom plus 2?",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","2",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"1"
"@akocce2005","false",,,,,"UgzH8dBSEAPQfCZkdax4AaABAg","Review the xiaomi sound outdoor please",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@PunchLine-Studio","false",,,,,"UgyuoTDKOa0jlM4VQtd4AaABAg","Merry Christmas Brannon… the channel is 🔥",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","1",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"1"
"@ValentinG23","false",,,,,"Ugwk5baMnqsx3C3hLMd4AaABAg","Man , i like your style 👍🔥",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@muhammadramish8737","false",,,,,"Ugzx9s4HdIgnToADkfp4AaABAg","Soundcore liberty 4NC vs soundpeat capsule 3 pro plus
Which one to buy ?",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@skyMcWeeds","false",,,,,"UgzUAMggvbFg7N3-fPl4AaABAg","7kg that's crazy !! where can I buy it?? 😂😂😂
Now you got me itching to get me a large speaker for Christmas",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0",,,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","comment",,"yDZ9GrNsf-s",,"0"
"@BrannonNod","true",,,,,"UgzuYnJIayqsiqWvMbh4AaABAg.ACMjCo9xdeOACMkpcCcD30","Yeah I think I’ve done a few 😉",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0","UgzuYnJIayqsiqWvMbh4AaABAg",,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","reply",,"yDZ9GrNsf-s",,"1"
"@unclefester4626","false",,,,,"UgzuYnJIayqsiqWvMbh4AaABAg.ACMjCo9xdeOACSF-PP14f8","Yes!  I have their smaller bluetooth speaker and a pair of space one headphones.  Awsome stuff at their prices.
The space ones have far better noise cancelling than my beats studio pro.",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","3 months ago","0","UgzuYnJIayqsiqWvMbh4AaABAg",,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","reply",,"yDZ9GrNsf-s",,"0"
"@xirruz","false",,,,,"UgzuYnJIayqsiqWvMbh4AaABAg.ACMjCo9xdeOAFvRYRum0VT","Actually prefer the Motion+ to a JBL Flip, on 30Watt line-up it's unbeatable imho. 

My actual list is this though:

10-15Watts - Tribit Stormbox Micro/Bose Soundlink Flex
30-50Watts - Soundcore Motion+/Bose Soundlink Max/Sony SRS-XB33
80-100Watts - Tribit Stormbox Lava/Tribit Stormbox Blast 1/Sony SRS-XB100

The only speaker out of all of those I keep reaching for when I go out is the Soundcore Motion+, occasionally the Tribit Stormbox Micro when I need something smaller.

I just tend to stay away from JBL as they're overpriced where I'm from, like the JBL Flip 6 is around 120$ and the Motion+ is around 70$ the price disparity is mind boggling. I'd rather just go for the 'budget' option or just buy from a known/reputable audio equipment brand/manufacturer, like I'd rather buy Harman Kardon's than JBL's at the price they're at.",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","9 days ago","0","UgzuYnJIayqsiqWvMbh4AaABAg",,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","reply",,"yDZ9GrNsf-s",,"0"
"@DannyPops","true",,,,,"Ugx0gy87f7Im0JZPPAx4AaABAg.ABsUsBidh2KABsVIijTbQN","That's a good point! Sound Engineers do vary in their mixing and songs vary.",,"88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=IwlqWQzAtrE","3 months ago","0","Ugx0gy87f7Im0JZPPAx4AaABAg",,,,"Is it better? Tribit Stormbox Blast 2, and new FlexiSpot chair review","reply",,"IwlqWQzAtrE",,"4"
"@SsevumeArnold","false",,,,,"UgwsLSxNbEH3_zYLHYd4AaABAg.AA3wt2dUdV-AA8JdIWYKVF","That us actually more powerful than the og",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0","UgwsLSxNbEH3_zYLHYd4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"0"
"@Flyingboots1","false",,,,,"UgwsLSxNbEH3_zYLHYd4AaABAg.AA3wt2dUdV-AAPM5w54xV-"," @SsevumeArnold  The og sounds better, bigger is not always better. Get a Uboom X for real music listening.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0","UgwsLSxNbEH3_zYLHYd4AaABAg",,,,"Blast the BASS💦","reply",,"gDOjHj1RZeM",,"2"
"@HansTechTalk","true",,,,,"UgwhPIJp1S69uqJo0FV4AaABAg.AB5mKumajUIAB6aBuNxncK","Definitely worth bringing on your next adventure!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0","UgwhPIJp1S69uqJo0FV4AaABAg",,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","reply",,"Y2Br_tCUPKg",,"0"
"@luannx1_","false",,,,,"Ugyqfj47cdRvXw1YJdN4AaABAg.ACUdtoQNcboACsifqtx6b5","How do you think it fares against the JBL Boombox 3 and W-king x20 in power and bass?",,"22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?app=desktop&v=yDZ9GrNsf-s&list=LL&index=1","2 months ago","0","Ugyqfj47cdRvXw1YJdN4AaABAg",,,,"Tribit StormBox BLAST 2 / XMAS CAME EARLY🎄","reply",,"yDZ9GrNsf-s",,"1"
"@Louis-TN","false",,,,,"UgxGrPqSqcZ-hdXzJh54AaABAg","If you could do a comparison with other well known brands then that would help more, anyway, I’m truly convinced that this Tribit is the one that I want",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0",,,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","comment",,"Y2Br_tCUPKg",,"0"
"@Kevinlocate","false",,,,,"UgyLF1Vce1cgALzWmvl4AaABAg","Not sure what’s better, the bass that shakes the room or the fact that it’s waterproof. Probably both!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0",,,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","comment",,"Y2Br_tCUPKg",,"0"
"@JustDoitinworld","false",,,,,"UgzHUyy36KrewmDTcUh4AaABAg","200W power when plugged in and 180W on battery? This thing stays powerful no matter where the party is!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0",,,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","comment",,"Y2Br_tCUPKg",,"0"
"@bhatianayan","false",,,,,"Ugxc8YDnsY-l3M_SwFl4AaABAg","First!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","3",,,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","comment",,"Y2Br_tCUPKg",,"1"
"@anistonfiftytwo","false",,,,,"UgwabCrP05G4FVuNRkh4AaABAg","IP67 rating makes it perfect for outdoor fun without worries. A speaker built for adventure and good times!",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0",,,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","comment",,"Y2Br_tCUPKg",,"0"
"@Cocoyz","false",,,,,"Ugw_VY9045fZSRDS51d4AaABAg","How does fair against xdobo wow max?",,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/watch?v=Y2Br_tCUPKg","4 months ago","0",,,,,"TRIBIT StormBox Blast 2 Portable Bluetooth Speaker Review","comment",,"Y2Br_tCUPKg",,"0"
"@goodsound4756","false",,,,,"UgxX9dQw5_rFyVh0b5J4AaABAg","200 Watt is not output, it's consumption or power handling. Output would be measured in db.",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@trendingstylelist","false",,,,,"UgxXtGdni5nFnUfVVi54AaABAg","I hope you love it???
Welcome my home All 🔥❤️❤️",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@sdtattoomanny","false",,,,,"UgyyWi0X76OPYCSBii54AaABAg","Not like us",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","5 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
"@CiceroFeitosa-cm8iq","false",,,,,"UgyP5Zdl3qN-CQg9T7Z4AaABAg","Um sonho que nunca vou realizar,pois em uma pais de corruptos fica fora do nosso alcance,manda uma pra mim 😢",,"84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"https://www.youtube.com/shorts/gDOjHj1RZeM","4 months ago","0",,,,,"Blast the BASS💦","comment",,"gDOjHj1RZeM",,"0"
